t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.332961066418399,8.071822437077364,7.332961066418399,8.071822437077364,7.332961066418399,8.071822437077364,1.1392972108979988,1.0,1.0,1.0,1.0,0.0,7.332961066418399,0.0,1.0,0.0,-3.4722582773163975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.041666666666666664,0.0,7.368024430423491,8.109290429563234,7.368024430423491,8.109290429563234,7.368024430423491,8.109290429563234,1.1374906708450814,1.0,1.0,1.0,1.0,0.0,7.368024430423491,0.0,1.0,0.0,-3.5055151012685712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1811206952306989
0.0625,0.0,7.424076154396707,8.165604581133874,7.424076154396707,8.165604581133874,7.424076154396707,8.165604581133874,1.130341106633182,1.0,1.0,1.0,1.0,0.0,7.424076154396707,0.0,1.0,0.0,-3.55441726102989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08333333333333333,0.0,7.507290359072651,8.252912203505575,7.507290359072651,8.252912203505575,7.507290359072651,8.252912203505575,1.1213800663179325,1.0,1.0,1.0,1.0,0.0,7.507290359072651,0.0,1.0,0.0,-3.628670425390583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.10416666666666667,0.0,7.615986632755705,8.372395716298854,7.615986632755705,8.372395716298854,7.615986632755705,8.372395716298854,1.1136123853664803,1.0,1.0,1.0,1.0,0.0,7.615986632755705,0.0,1.0,0.0,-3.729599018122185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.125,0.0,7.747137931471128,8.51577450330653,7.747137931471128,8.51577450330653,7.747137931471128,8.51577450330653,1.105756387351896,1.0,1.0,1.0,1.0,0.0,7.747137931471128,0.0,1.0,0.0,-3.852894318823024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.14583333333333334,0.0,7.933726576999646,8.688084357916907,7.933726576999646,8.688084357916907,7.933726576999646,8.688084357916907,1.0707048348590282,1.0,1.0,1.0,1.0,0.0,7.933726576999646,0.0,1.0,0.0,-4.0044314118586755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.16666666666666666,0.0,8.14231487228085,8.917019362692088,8.14231487228085,8.917019362692088,8.14231487228085,8.917019362692088,1.0707212550684901,1.0,1.0,1.0,1.0,0.0,8.14231487228085,0.0,1.0,0.0,-4.213036127349339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.1875,0.0,8.315555671117068,9.064727538888027,8.315555671117068,9.064727538888027,8.315555671117068,9.064727538888027,1.0951306301673278,1.0,1.0,1.0,1.0,0.0,8.315555671117068,0.0,1.0,0.0,-4.410686301284395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
