t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.330511188967604,8.069610265675244,7.330511188967604,8.069610265675244,7.330511188967604,8.069610265675244,1.1412389469467548,1.0,1.0,1.0,1.0,0.0,7.330511188967604,0.0,1.0,0.0,-3.471750135914359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5462022017530297
0.041666666666666664,0.0,7.3807032331509275,8.162078958022445,7.3807032331509275,8.162078958022445,7.3807032331509275,8.162078958022445,1.1508562252649022,1.0,1.0,1.0,1.0,0.0,7.3807032331509275,0.0,1.0,0.0,-3.5315594584158294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.0625,0.0,7.472487792537044,8.34165827495854,7.472487792537044,8.34165827495854,7.472487792537044,8.34165827495854,1.1676338451096864,1.0,1.0,1.0,1.0,0.0,7.472487792537044,0.0,1.0,0.0,-3.6401216376467307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.08333333333333333,0.0,7.592990556632565,8.547061764628026,7.592990556632565,8.547061764628026,7.592990556632565,8.547061764628026,1.1863540588610002,1.0,1.0,1.0,1.0,0.0,7.592990556632565,0.0,1.0,0.0,-3.7793446154935655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.10416666666666667,0.0,7.7610199987264075,8.777249800390985,7.7610199987264075,8.777249800390985,7.7610199987264075,8.777249800390985,1.2053124565443118,1.0,1.0,1.0,1.0,0.0,7.7610199987264075,0.0,1.0,0.0,-3.96633245527072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.125,0.0,7.980414459483346,9.08752251037643,7.980414459483346,9.08752251037643,7.980414459483346,9.08752251037643,1.237655864072878,1.0,1.0,1.0,1.0,0.0,7.980414459483346,0.0,1.0,0.0,-4.2180703235562245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.14583333333333334,0.0,8.227815241870909,9.467610711722898,8.227815241870909,9.467610711722898,8.227815241870909,9.467610711722898,1.2759071236786683,1.0,1.0,1.0,1.0,0.0,8.227815241870909,0.0,1.0,0.0,-4.503722365549578,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.16666666666666666,0.0,8.482467779889078,9.864892932238213,8.482467779889078,9.864892932238213,8.482467779889078,9.864892932238213,1.3195504823210626,1.0,1.0,1.0,1.0,0.0,8.482467779889078,0.0,1.0,0.0,-4.80201826221014,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.1875,0.0,8.696929128899612,10.265666861008487,8.696929128899612,10.265666861008487,8.696929128899612,10.265666861008487,1.4175731945410501,1.0,1.0,1.0,1.0,0.0,8.696929128899612,0.0,1.0,0.0,-5.114502323440663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.20833333333333334,0.0,8.895097431378083,10.64936151732839,8.895097431378083,10.64936151732839,8.895097431378083,10.64936151732839,1.5057774698821382,1.0,1.0,1.0,1.0,0.0,8.895097431378083,0.0,1.0,0.0,-5.400874901260222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.22916666666666666,0.0,9.06585272331434,11.007897627093453,9.06585272331434,11.007897627093453,9.06585272331434,11.007897627093453,1.5907009997725285,1.0,1.0,1.0,1.0,0.0,9.06585272331434,0.0,1.0,0.0,-5.656553723086867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.25,0.0,9.21586789757557,11.333279082933656,9.21586789757557,11.333279082933656,9.21586789757557,11.333279082933656,1.6518396933371056,1.0,1.0,1.0,1.0,0.0,9.21586789757557,0.0,1.0,0.0,-5.867707590912676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.2708333333333333,0.0,9.354456846423789,11.605415643307278,9.354456846423789,11.605415643307278,9.354456846423789,11.605415643307278,1.7010064068439836,1.0,1.0,1.0,1.0,0.0,9.354456846423789,0.0,1.0,0.0,-6.055463253267773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.2916666666666667,0.0,9.483271472108761,11.853722106486929,9.483271472108761,11.853722106486929,9.483271472108761,11.853722106486929,1.7538244713687474,1.0,1.0,1.0,1.0,0.0,9.483271472108761,0.0,1.0,0.0,-6.2370959434775095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.3125,0.0,9.599366154023361,12.070159306734697,9.599366154023361,12.070159306734697,9.599366154023361,12.070159306734697,1.796143634205701,1.0,1.0,1.0,1.0,0.0,9.599366154023361,0.0,1.0,0.0,-6.395509788229061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.3333333333333333,0.0,9.701238575715921,12.266782776115077,9.701238575715921,12.266782776115077,9.701238575715921,12.266782776115077,1.8409195328248364,1.0,1.0,1.0,1.0,0.0,9.701238575715921,0.0,1.0,0.0,-6.542158108540757,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.3541666666666667,0.0,9.803753434543601,12.441731991423897,9.803753434543601,12.441731991423897,9.803753434543601,12.441731991423897,1.8820631054561587,1.0,1.0,1.0,1.0,0.0,9.803753434543601,0.0,1.0,0.0,-6.6858165399997596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.375,0.0,9.897920836549678,12.600854175661373,9.897920836549678,12.600854175661373,9.897920836549678,12.600854175661373,1.9232633703025672,1.0,1.0,1.0,1.0,0.0,9.897920836549678,0.0,1.0,0.0,-6.821184206852246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3958333333333333,0.0,9.978618084633101,12.755502483656496,9.978618084633101,12.755502483656496,9.978618084633101,12.755502483656496,1.962637003683426,1.0,1.0,1.0,1.0,0.0,9.978618084633101,0.0,1.0,0.0,-6.941255088316527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
