t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,841771119.9918989,,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.317959572098531,8.0538195473499,7.317959572098531,8.0538195473499,7.317959572098531,8.0538195473499,1.1403882032022077,1.0,1.0,1.0,1.0,1662816108.6472945,11776.259780918874,0.0,7.317959572098531,0.0,1.0,0.0,-3.458347775300739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.041666666666666664,0.0,7.276004583285037,8.00896175003485,7.276004583285037,8.00896175003485,7.276004583285037,8.00896175003485,1.1397932287040393,1.0,1.0,1.0,1.0,1877739789.0810254,3397.8293743226354,0.0,7.276004583285037,0.0,1.0,0.0,-3.4157978119890764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0625,0.0,7.0739055865520335,7.8069836006332185,7.0739055865520335,7.8069836006332185,7.0739055865520335,7.8069836006332185,1.1393961916651727,1.0,1.0,1.0,1.0,518838436.8161183,20954.58513762316,0.0,7.0739055865520335,0.0,1.0,0.0,-3.2133017782172058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08333333333333333,0.0,6.764845065385923,7.483517207954129,6.764845065385923,7.483517207954129,6.764845065385923,7.483517207954129,1.1315631164475821,1.0,1.0,1.0,1.0,356477056.35999995,3715.2965369516605,0.0,6.764845065385923,0.0,1.0,0.0,-2.896408181833505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.10416666666666667,0.0,6.459301865307445,7.1558103451567625,6.459301865307445,7.1558103451567625,6.459301865307445,7.1558103451567625,1.1125580553506462,1.0,1.0,1.0,1.0,1218875753.3939652,14794.93463693952,0.0,6.459301865307445,0.0,1.0,0.0,-2.571859920658092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.125,0.0,6.150466566708403,6.854436101989918,6.150466566708403,6.854436101989918,6.150466566708403,6.854436101989918,1.0827965728592932,1.0,1.0,1.0,1.0,1789125430.3940163,11235.424398510875,0.0,6.150466566708403,0.0,1.0,0.0,-2.233263139567696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.14583333333333334,0.0,5.76319965817396,6.535748184660237,5.76319965817396,6.535748184660237,5.76319965817396,6.535748184660237,1.0722531199932617,1.0,1.0,1.0,1.0,1093173817.8290246,11558.87712335648,0.0,5.76319965817396,0.0,1.0,0.0,-1.8354527781672214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.16666666666666666,0.0,5.272885749455281,6.068972875259324,5.272885749455281,6.068972875259324,5.272885749455281,6.068972875259324,1.0719238652825294,1.0,1.0,1.0,1.0,769467911.3425525,19740.61740782655,0.0,5.272885749455281,0.0,1.0,0.0,-1.3448096147378106,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4796557933877253
0.1875,0.0,4.746335769326352,5.540147300596793,4.746335769326352,5.540147300596793,4.746335769326352,5.540147300596793,1.0498238732834941,1.0,1.0,1.0,1.0,1081649259.1826518,5622.8287766490475,0.0,4.746335769326352,0.0,1.0,0.0,-0.7961596426098465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.20833333333333334,0.0,4.199953500375528,5.036282619986602,4.199953500375528,5.036282619986602,4.199953500375528,5.036282619986602,1.0338086657607584,1.0,1.0,1.0,1.0,1106276737.3034036,17406.40080938697,0.0,4.199953500375528,0.0,1.0,0.0,-0.23376216613628653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.22916666666666666,0.0,3.6546718427308154,4.465873546912893,3.6546718427308154,4.465873546912893,3.6546718427308154,4.465873546912893,1.0203347638762448,1.0,1.0,1.0,1.0,736792739.5402564,5987.950800213321,0.0,3.6546718427308154,0.0,1.0,0.0,0.32499339339293964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.25,0.0,3.1618161671018363,3.8402484352123922,3.1618161671018363,3.8402484352123922,3.1618161671018363,3.8402484352123922,1.0085663461903676,1.0,1.0,1.0,1.0,468622264.6297936,3796.0192858971786,0.0,3.1618161671018363,0.0,1.0,0.0,0.8296174867077966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.2708333333333333,0.0,2.770413403116364,3.292079649613308,2.770413403116364,3.292079649613308,2.770413403116364,3.292079649613308,0.9826640044588806,1.0,1.0,1.0,1.0,1117108422.7205126,14637.934109107922,0.0,2.770413403116364,0.0,1.0,0.0,1.2469225924247556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.2916666666666667,0.0,2.5482183129517755,2.9001759322525804,2.5482183129517755,2.9001759322525804,2.5482183129517755,2.9001759322525804,0.9417497707548838,1.0,1.0,1.0,1.0,1240076051.969346,2596.290011806493,0.0,2.5482183129517755,0.0,1.0,0.0,1.5100319162933409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3125,0.0,2.501847515781449,2.7164897478551735,2.501847515781449,2.7164897478551735,2.501847515781449,2.7164897478551735,0.9075904245411553,1.0,1.0,1.0,1.0,1877739789.0810254,9722.286837972955,0.0,2.501847515781449,0.0,1.0,0.0,1.5905620596773957,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.3333333333333333,0.0,2.5472658944090036,2.759964200102222,2.5472658944090036,2.759964200102222,2.5472658944090036,2.759964200102222,0.8569973088490104,1.0,1.0,1.0,1.0,1117108422.7205126,12226.147500000003,0.0,2.5472658944090036,0.0,1.0,0.0,1.5957367967419858,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.3541666666666667,0.0,2.649503707107997,2.984713630448669,2.649503707107997,2.984713630448669,2.649503707107997,2.984713630448669,0.8364054556296767,1.0,1.0,1.0,1.0,736792739.5402564,18339.221250000002,0.0,2.649503707107997,0.0,1.0,0.0,1.514090837262326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.375,0.0,2.8532459660439597,3.270250481549166,2.8532459660439597,3.270250481549166,2.8532459660439597,3.270250481549166,0.8638902018545478,1.0,1.0,1.0,1.0,736792739.5402564,12226.147500000003,0.0,2.8532459660439597,0.0,1.0,0.0,1.2828638321014925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.3958333333333333,0.0,3.1298206130504966,3.5844990200123608,3.1298206130504966,3.5844990200123608,3.1298206130504966,3.5844990200123608,0.9419847121617279,1.0,1.0,1.0,1.0,356477056.35999995,6113.073750000001,0.0,3.1298206130504966,0.0,1.0,0.0,0.9281946747877754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4166666666666667,0.0,3.4592968608426897,3.9229390467854044,3.4592968608426897,3.9229390467854044,3.4592968608426897,3.9229390467854044,1.1330248140827364,1.0,1.0,1.0,1.0,773097686.2853454,7116.760505739416,0.0,3.4592968608426897,0.0,1.0,0.0,0.40767832507457413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
