t,wind_phase,mean_err_m,max_err_m,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_err_rel,connectivity_rate,throughput_ratio,latency_proxy,control_overhead,control_effort,control_smoothness,task_reassign,task_cost_mean,failed_count,alive_ratio,task_completion_proxy,system_utility,fault_comm_scale,fault_dropout_count,fault_sensor_count,agentic_active,agentic_ref_shift,supervisor_active,supervisor_mode,ref_shift_norm,formation_scale,smooth_alpha,int_hold,sat_frac
0.0,0.0,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,7.3190429385894396,8.06225774829855,1.1403882032022077,1.0,1.0,1.0,1.0,841771119.9918989,,0.0,7.3190429385894396,0.0,1.0,0.0,-3.4594311417916472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.020833333333333332,0.0,7.317959572098531,8.0538195473499,7.317959572098531,8.0538195473499,7.317959572098531,8.0538195473499,1.1403882032022077,1.0,1.0,1.0,1.0,1663541767.7474756,11785.41621422718,0.0,7.317959572098531,0.0,1.0,0.0,-3.458347775300739,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.041666666666666664,0.0,7.275988153535645,8.008971168976887,7.275988153535645,8.008971168976887,7.275988153535645,8.008971168976887,1.1397998448376359,1.0,1.0,1.0,1.0,1877739789.0810254,3388.984489035432,0.0,7.275988153535645,0.0,1.0,0.0,-3.415787998373281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0625,0.0,7.07382373441926,7.807018709773653,7.07382373441926,7.807018709773653,7.07382373441926,7.807018709773653,1.139369364928743,1.0,1.0,1.0,1.0,516323894.3734749,21001.174449996528,0.0,7.07382373441926,0.0,1.0,0.0,-3.2131930993480022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.08333333333333333,0.0,6.764755662177981,7.483544982058304,6.764755662177981,7.483544982058304,6.764755662177981,7.483544982058304,1.1315456065219915,1.0,1.0,1.0,1.0,356477056.35999995,3669.9053993337,0.0,6.764755662177981,0.0,1.0,0.0,-2.8963012686999727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.10416666666666667,0.0,6.459268467603612,7.1558108522589885,6.459268467603612,7.1558108522589885,6.459268467603612,7.1558108522589885,1.11271957350976,1.0,1.0,1.0,1.0,1225815829.8777611,14926.843519881628,0.0,6.459268467603612,0.0,1.0,0.0,-2.5719880411133715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.125,0.0,6.150796882317123,6.854533714767656,6.150796882317123,6.854533714767656,6.150796882317123,6.854533714767656,1.083232108710331,1.0,1.0,1.0,1.0,1790867274.5871692,11059.613234621338,0.0,6.150796882317123,0.0,1.0,0.0,-2.2340289910274542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.14583333333333334,0.0,5.7633561440629615,6.535994705453226,5.7633561440629615,6.535994705453226,5.7633561440629615,6.535994705453226,1.0730110637354648,1.0,1.0,1.0,1.0,1091947918.0669925,11594.641539780318,0.0,5.7633561440629615,0.0,1.0,0.0,-1.8363672077984265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.16666666666666666,0.0,5.272012116343963,6.069633084544214,5.272012116343963,6.069633084544214,5.272012116343963,6.069633084544214,1.072098080509421,1.0,1.0,1.0,1.0,751403024.6567546,19461.14900615644,0.0,5.272012116343963,0.0,1.0,0.0,-1.344110196853384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3466256382512033
0.1875,0.0,4.745992899357857,5.541422937359544,4.745992899357857,5.541422937359544,4.745992899357857,5.541422937359544,1.0492550977714914,1.0,1.0,1.0,1.0,1130058056.3586693,6476.933018271182,0.0,4.745992899357857,0.0,1.0,0.0,-0.7952479971293478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75
0.20833333333333334,0.0,4.19938979739576,5.036247028082005,4.19938979739576,5.036247028082005,4.19938979739576,5.036247028082005,1.0314494137250207,1.0,1.0,1.0,1.0,1089545120.2232249,17538.38674578597,0.0,4.19938979739576,0.0,1.0,0.0,-0.23083921112078087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
0.22916666666666666,0.0,3.650107587384981,4.463334285412516,3.650107587384981,4.463334285412516,3.650107587384981,4.463334285412516,1.0154547031133117,1.0,1.0,1.0,1.0,736792739.5402564,5792.788097209816,0.0,3.650107587384981,0.0,1.0,0.0,0.3344377095017075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25
0.25,0.0,3.1332239051239243,3.8182971397912624,3.1332239051239243,3.8182971397912624,3.1332239051239243,3.8182971397912624,1.0007665181609355,1.0,1.0,1.0,1.0,427430079.30489093,4559.617504764372,0.0,3.1332239051239243,0.0,1.0,0.0,0.8660095767151397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.0
0.2708333333333333,0.0,2.735133744592538,3.263929695888687,2.735133744592538,3.263929695888687,2.735133744592538,3.263929695888687,0.9728620786854623,1.0,1.0,1.0,1.0,1117108422.7205126,13895.16561504504,0.0,2.735133744592538,0.0,1.0,0.0,1.2920041767219996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.5
0.2916666666666667,0.0,2.5070074681316226,2.853786992317193,2.5070074681316226,2.853786992317193,2.5070074681316226,2.853786992317193,0.9346572439337895,1.0,1.0,1.0,1.0,1223777556.6114657,2316.7937600264354,0.0,2.5070074681316226,0.0,1.0,0.0,1.5583352879345878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.5
0.3125,0.0,2.4501702896350728,2.629613726456146,2.4501702896350728,2.629613726456146,2.4501702896350728,2.629613726456146,0.9140256074558529,1.0,1.0,1.0,1.0,1872785935.699648,10121.166665482222,0.0,2.4501702896350728,0.0,1.0,0.0,1.6358041029090744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,1.0
0.3333333333333333,0.0,2.4928548239040467,2.7692221849843306,2.4928548239040467,2.7692221849843306,2.4928548239040467,2.7692221849843306,0.8963280717163626,1.0,1.0,1.0,1.0,1117108422.7205126,12341.700909085233,0.0,2.4928548239040467,0.0,1.0,0.0,1.6108171043795907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.5
0.3541666666666667,0.0,2.605287301082554,2.9961131600860056,2.605287301082554,2.9961131600860056,2.605287301082554,2.9961131600860056,0.8957123057442483,1.0,1.0,1.0,1.0,1098714036.3430402,12013.52935898403,0.0,2.605287301082554,0.0,1.0,0.0,1.4990003931731977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.5
0.375,0.0,2.6329397506329135,4.754880303424429,2.6329397506329135,4.754880303424429,2.6826318411505974,4.754880303424429,1.2357430980206794,1.0,1.0,1.0,1.0,736968193.3577558,18135.87769484084,1.0,2.6329397506329135,0.0,1.0,0.25,1.131317151346407,1.0,0.0,0.0,0.25,1.3702650296549925,0.0,0.0,0.017499999999999998,1.0,1.0,0.0,0.25
